id,ticket_id,category1_id,category1_name,category2_id,category2_name,product_name,units,total_amount
21355,24734923,19,breakfast_cereals,10,biscuits,BARRITA SUSTITUTIV,1.0,3.99
21356,24734923,19,breakfast_cereals,10,biscuits,GALLETAS CHOCOLATE,1.0,1.75
21357,24734923,2,oil_dressings_spices,63,spices_dressings_sauces,KETCHUP PICANTE 340G,1.0,0.75
21358,24734923,3,fruits_vegetables,72,transformed_vegetables,TOMATE DE LA ABUELA,1.0,0.99
21359,24734923,7,chocolate_sweets,68,sweets_chewing_gum,JELLIES SABOR X6,1.0,0.69
21360,24734923,8,dairy,48,milk,LECH ENT.CARREF.IL,1.0,0.63
21361,24734923,4,meat_fish,71,transformed_meat,MINI STICKS CHORIZO,1.0,1.0
21362,24734923,4,meat_fish,71,transformed_meat,MINI STICKS FUET,1.0,0.99
21363,24734923,4,meat_fish,71,transformed_meat,SALCHICHAS WIENERS,1.0,1.48
21364,24732715,7,chocolate_sweets,16,chocolate_derivatives,CHOCOLATE LINDT,1.0,2.45
21365,24732715,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA SOJA HEINZ,1.0,1.56
21366,24732715,9,pasta_rice_legumes,55,pasta_rice_cereals,SPAGUETTI INTEGRAL,1.0,0.79
21367,24732715,3,fruits_vegetables,72,transformed_vegetables,TOMATE FRITO 550 G,1.0,1.7
21368,24732715,3,fruits_vegetables,72,transformed_vegetables,TOMATE TRITURADO BA,1.0,0.8
21369,24732715,4,meat_fish,71,transformed_meat,ESPETEC CASA TARRA,1.0,1.99
21370,24732715,8,dairy,76,yogurts,GRIEGO NATURAL,1.0,1.03
21371,24732715,4,meat_fish,71,transformed_meat,JAMON COCIDO 180G 1A18,1.0,2.25
21372,24732715,3,fruits_vegetables,30,fresh_fruits,AGUACATE GRANEL,1.0,1.54
21373,24732715,3,fruits_vegetables,32,fresh_vegetables,CALABACIN GRANEL,1.0,1.84
21374,24732715,3,fruits_vegetables,72,transformed_vegetables,CHAMPINON LAMINADO,1.0,1.21
21375,24732715,3,fruits_vegetables,30,fresh_fruits,PLATANO CANARIO U,5.0,2.0
21376,24732715,0,prepared_foods,62,soups,WOK VERDURAS,1.0,1.95
21377,24729337,0,prepared_foods,62,soups,CREMA CALABAZA 500M,1.0,0.99
21378,24729337,2,oil_dressings_spices,63,spices_dressings_sauces,HUMMUS TRADICIONAL,1.0,1.59
21379,24729301,2,oil_dressings_spices,63,spices_dressings_sauces,HUMMUS TRADICIONAL,1.0,2.2
21380,24729301,4,meat_fish,71,transformed_meat,JAMON SERRANO 100,1.0,1.59
21381,24724123,12,home,29,food_conservation,BOLSAS PARA ASAR 8U,1.0,1.11
21382,24724123,8,dairy,48,milk,LECHE DESNATADA 1L,1.0,0.79
21383,24724123,8,dairy,76,yogurts,YOPRO ARANDANOS X2,1.0,2.09
21384,24724123,3,fruits_vegetables,32,fresh_vegetables,CANONIGO RUCULA,1.0,0.99
21385,24722653,1,bakery,7,bakery / pastry,HOGAZA PAN INTEGRAL,1.0,1.79
21386,24722653,3,fruits_vegetables,30,fresh_fruits,AGUACATE GRANEL,1.0,1.4
21387,24717595,13,personal_care,39,intimate_hygiene,COMPRESA ULTRA,1.0,0.99
21388,24717595,13,personal_care,52,oralcare,PANRICO INTEGRAL,1.0,2.55
21389,24716473,13,personal_care,57,perfume,AGUA EL,12.0,5.4
21390,24716473,13,personal_care,8,bath_shower,GEL AL.SENS 200ML,1.0,1.29
21391,24716473,11,snacks_appetizers,2,appetizers,ACEITUNA CARREFOUR,1.0,1.39
21392,24716473,4,meat_fish,28,fish,TROZOS POTON 234G,1.0,1.39
21393,24716473,8,dairy,13,butter_cream,NATA COCINA 25CL,1.0,1.17
21394,24716473,8,dairy,3,aromatized_yogurts,OIKOS DANONE CHOCO,1.0,1.39
21395,24716473,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21396,24716473,12,home,37,household_essentials,"10,COX",1.0,2.92
21397,24716473,12,home,37,household_essentials,"21,COX",1.0,0.31
21398,24716473,8,dairy,3,aromatized_yogurts,PAGADO DANONE OIKOS CHOCO,1.0,1.39
21399,24750646,3,fruits_vegetables,72,transformed_vegetables,CEBOLLA FRITA 150 G,1.0,0.85
21400,24750646,11,snacks_appetizers,60,snacks_crackers,GUBLINS GREFUSA 250G,1.0,1.95
21401,24750646,11,snacks_appetizers,2,appetizers,PEPINILLOS ANCHOA,1.0,1.48
21402,24750646,1,bakery,7,bakery / pastry,HOT DOGS BIMBO X,6.0,1.3
21403,24750646,4,meat_fish,71,transformed_meat,SALCHICHA BAVIERA,1.0,0.99
21404,24701740,21,pet_care,1,animals,AGI A CARREFOUR 8L,1.0,0.85
21405,24701740,18,non_alcoholic_drinks,61,soda,FAI TA NARANJA L,2.0,1.49
21406,24701740,8,dairy,3,aromatized_yogurts,COIKIE BLANCA 120GP32 BN52,7.0,2.87
21407,24701740,5,nuts_seeds,50,nuts_dried_fruits,MI: &GO TIJUANAS 90G 2J83,2.0,4.38
21408,24701740,11,snacks_appetizers,2,appetizers,PAI OMITAS MICRO,1.0,1.24
21409,24701740,0,prepared_foods,59,shelf_prepared,TOI TILLAS TRIGO 400G 2K62,1.0,1.11
21410,24701740,8,dairy,48,milk,BA IDO VAINILLA 750M,1.0,1.32
21411,24701740,0,prepared_foods,33,frozen_prepared,CAI ELONES,1.0,5.49
21412,24701740,21,pet_care,1,animals,UNES CARNE 660 BN59,1.0,0.49
21413,24701740,8,dairy,22,dairy_desserts,CRIMA CATALANA X4 UD,1.0,3.92
21414,24701740,8,dairy,14,cheese,CRI MA QUESO AZUL,1.0,1.53
21415,24701740,8,dairy,38,icecream_frozen_desserts,HEI ADO OREO 480ML,1.0,5.35
21416,24701740,0,prepared_foods,31,fresh_prepared,LOCHAS SANDWICH,1.0,1.99
21417,24701740,12,home,18,cleaning_accessories,NA A COCINA X,3.0,1.28
21418,24701740,2,oil_dressings_spices,63,spices_dressings_sauces,"GU, CAMOLE 500GR 5C40",1.0,3.19
21419,24701740,3,fruits_vegetables,32,fresh_vegetables,TOI ATE BOLA,1.0,0.68
21420,24701740,1,bakery,7,bakery / pastry,PAI SUPER HAMBURGU,1.0,1.65
21421,24701740,4,meat_fish,46,meat,HAI BURGUESA XXL,1.0,4.3
21422,24701740,8,dairy,48,milk,I ESCUENTOS:,1.0,9.55
21423,24693490,17,alcoholic_drinks_spirits,9,beer,CERVEZA MAHOU 6,2.0,5.98
21424,24693490,12,home,29,food_conservation,BULSAS CONSERVACION,1.0,5.98
21425,24693490,13,personal_care,34,haircare,CHAMPU RES151 370 ML,1.0,2.75
21426,24693490,13,personal_care,52,oralcare,GEL ANTI-POLLUTION,1.0,3.64
21427,24693490,12,home,19,cleaning_products,GEL DESATASCADOR 1L,1.0,2.95
21428,24693490,13,personal_care,8,bath_shower,GEL DUCHA DRY SKIN,1.0,3.2
21429,24693490,12,home,19,cleaning_products,GEL WC AZUL CARREF,1.0,2.95
21430,24693490,12,home,19,cleaning_products,LIMPIADOR MULTIUSO,1.0,0.95
21431,24693490,12,home,54,paper_rolls,PAPEL COCINA XXL,2.0,2.89
21432,24693490,12,home,54,paper_rolls,PAPEL HIGIENICOX6,1.0,2.79
21433,24693490,6,coffee_cacao_infusions,20,coffee_cacao,CAFE CARREFOUR 3OUDS BN72,2.0,4.18
21434,24693490,4,meat_fish,71,transformed_meat,CARDAMOMO BIO,1.0,1.98
21435,24693490,0,prepared_foods,59,shelf_prepared,FIDEOS DE ARROZ 200G,1.0,3.3
21436,24693490,19,breakfast_cereals,10,biscuits,GALLETA CEREALES,5.0,1.65
21437,24693490,3,fruits_vegetables,72,transformed_vegetables,TOMATE HIOA 170G,1.0,0.83
21438,24693490,3,fruits_vegetables,72,transformed_vegetables,TOMATE TROCEADO,1.0,0.95
21439,24693490,4,meat_fish,71,transformed_meat,ESPETEC CASA TARRA,1.0,1.99
21440,24693490,8,dairy,13,butter_cream,MANTEQUILLA SIN SAL B009,1.0,3.21
21441,24693490,8,dairy,13,butter_cream,NATA COCINA LIGERA,1.0,1.17
21442,24693490,8,dairy,14,cheese,QUESO FETA ARISTIDES,1.0,2.29
21443,24693490,4,meat_fish,71,transformed_meat,TIRAS JAMON CARREF,1.0,1.64
21444,24693490,3,fruits_vegetables,30,fresh_fruits,AGUACATE GRANEL,1.0,2.11
21445,24693490,3,fruits_vegetables,32,fresh_vegetables,ALCACHOFAS,1.0,2.3
21446,24693490,4,meat_fish,46,meat,ARREGLO COCIDO,1.0,1.32
21447,24693490,3,fruits_vegetables,32,fresh_vegetables,BERENJENA CARREFOUR,1.0,0.59
21448,24693490,3,fruits_vegetables,32,fresh_vegetables,BROCOLI FILMADO,1.0,1.59
21449,24693490,3,fruits_vegetables,32,fresh_vegetables,BROTES ESPINACA,1.0,1.35
21450,24693490,3,fruits_vegetables,32,fresh_vegetables,CALABACIN GRANEL,1.0,0.49
21451,24693490,3,fruits_vegetables,32,fresh_vegetables,COLIFLOR CARREFOUR,1.0,1.76
21452,24693490,2,oil_dressings_spices,63,spices_dressings_sauces,CURCUMA 55G,1.0,0.99
21453,24693490,3,fruits_vegetables,32,fresh_vegetables,ESPARRAGO VERDE MANO,1.0,2.49
21454,24693490,3,fruits_vegetables,72,transformed_vegetables,ESPINACA CORTADA,1.0,0.89
21455,24693490,3,fruits_vegetables,32,fresh_vegetables,HONGO BANDEJA,1.0,1.47
21456,24693490,2,oil_dressings_spices,63,spices_dressings_sauces,JENGIBRE,1.0,0.38
21457,24693490,3,fruits_vegetables,30,fresh_fruits,KIWI GOLD SELECTA,1.0,2.99
21458,24693490,3,fruits_vegetables,30,fresh_fruits,LIMA GRANEL,1.0,1.06
21459,24693490,3,fruits_vegetables,32,fresh_vegetables,PEREJIL MANOJO,1.0,0.75
21460,24693490,3,fruits_vegetables,32,fresh_vegetables,PIMIENTO ITALIANO,1.0,0.4
21461,24693490,3,fruits_vegetables,32,fresh_vegetables,PIMIENTO RAMIRO,1.0,1.79
21462,24693490,3,fruits_vegetables,32,fresh_vegetables,RUCULA CRF BL/50GR,1.0,0.69
21463,24693490,3,fruits_vegetables,32,fresh_vegetables,TOMATE GRANEL,1.0,1.99
21464,24693490,1,bakery,7,bakery / pastry,PANETTONE 90G,1.0,0.99
21465,24693490,8,dairy,14,cheese,Acumulado Cheque,1.0,1.93
21466,25488757,9,pasta_rice_legumes,43,legumes,LENTEJA A LA RIOJAN,1.0,0.99
21467,25488757,19,breakfast_cereals,17,chocolate_spreads,NOCILLA CHOCOLECHE,1.0,2.99
21468,25488757,0,prepared_foods,62,soups,GAZPACHO ALVALLE 1L,1.0,3.49
21469,25488757,0,prepared_foods,31,fresh_prepared,PIZZA ROMANA,1.0,2.65
21470,25488757,8,dairy,14,cheese,QUESO ROQUEFORT,1.0,4.25
21471,25488757,3,fruits_vegetables,30,fresh_fruits,LIMON,1.0,0.39
21472,25488757,3,fruits_vegetables,30,fresh_fruits,UVA ROSADA CRF 500,1.0,1.09
21473,25488757,14,eggs,25,eggs,HUEVO 12U CLASEL,1.0,2.99
21474,24638524,4,meat_fish,28,fish,ATUN OLIVA CALVO 2P55,2.0,7.3
21475,24638569,4,meat_fish,28,fish,ATUN OLIVA CALVO 2P55,2.0,7.3
21476,24636121,12,home,19,cleaning_products,FREGASUELOS XANPA,1.0,1.38
21477,24636121,4,meat_fish,28,fish,ATUN OLIVA CALVO,1.0,3.89
21478,24636121,13,personal_care,52,oralcare,PANRICO INTEGRAL,1.0,2.55
21479,24636145,11,snacks_appetizers,60,snacks_crackers,SNATTS GREFUSA,1.0,1.45
21480,24636145,1,bakery,7,bakery / pastry,HODOGS BIMBO X6,1.0,1.25
21481,24636145,18,non_alcoholic_drinks,41,juice,APPLE'ISER 25C BH15,1.0,0.78
21482,24636145,18,non_alcoholic_drinks,41,juice,APPLE ISER 25CL BH15,1.0,0.78
21483,24636145,8,dairy,14,cheese,QUESO RALLADO GRANA,1.0,1.69
21484,24636145,1,bakery,7,bakery / pastry,FAN STOLA/BARRA,1.0,0.45
21485,24635608,13,personal_care,57,perfume,"AGUA CARREFOUR 1,5L",1.0,0.95
21486,24635608,18,non_alcoholic_drinks,61,soda,BEBIDA TROPICAL 1L,1.0,0.8
21487,24635608,2,oil_dressings_spices,63,spices_dressings_sauces,MOSTAZA DIJON MAILLE,1.0,4.1
21488,24635608,4,meat_fish,71,transformed_meat,MORTADELA SICILIANA BH16,1.0,1.55
21489,24630355,7,chocolate_sweets,16,chocolate_derivatives,CHOCOLATE STARBUCKS BO24,2.0,9.0
21490,24630355,8,dairy,3,aromatized_yogurts,OIKOS DANONE CHOCO,1.0,1.39
21491,24630355,3,fruits_vegetables,32,fresh_vegetables,ENSALADA LINEA,1.0,0.99
21492,24633958,9,pasta_rice_legumes,55,pasta_rice_cereals,ARROZ VAPORIZADO,1.0,0.99
21493,24633958,4,meat_fish,28,fish,ATUN GIRASOL 6X52G,1.0,3.1
21494,24633958,5,nuts_seeds,50,nuts_dried_fruits,PIPAS FACUNDO 160G,1.0,1.99
21495,24633958,4,meat_fish,71,transformed_meat,JAMÓN CARREFOUR 130G,1.0,2.29
21496,24633958,1,bakery,7,bakery / pastry,PAN RUSTICO 375G,1.0,2.3
21497,24633958,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21498,24626881,18,non_alcoholic_drinks,61,soda,FANTA ZERO NARANJA,1.0,1.49
21499,24626881,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21500,24623893,13,personal_care,39,intimate_hygiene,COMPRESA AUSONIA,1.0,3.89
21501,24623893,13,personal_care,39,intimate_hygiene,COMPRESA SUPER ALAS,1.0,2.65
21502,24623893,6,coffee_cacao_infusions,20,coffee_cacao,NESCAFE 3EN1 SOBRES,1.0,2.15
21503,24623893,13,personal_care,52,oralcare,PANRICO INTEGRAL,2.0,4.9
21504,24625360,13,personal_care,52,oralcare,DENTIFRICO XTRA 75ML DS92,1.0,2.09
21505,24625360,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA NAPOLITANA,1.0,0.94
21506,24625360,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA PIAMONTESA,1.0,0.94
21507,24625360,2,oil_dressings_spices,63,spices_dressings_sauces,SALSA PIZZA OREGANO,1.0,0.94
21508,24625360,8,dairy,13,butter_cream,NATA COCINA LIGERA,1.0,1.3
21509,24625360,1,bakery,7,bakery / pastry,PAN 100% INTEGRAL,1.0,2.45
21510,24625360,13,personal_care,52,oralcare,PANRICO INTEGRAL,1.0,2.6
21511,24625360,8,dairy,14,cheese,QUESO GOUDA LIGHT,1.0,1.99
21512,24625360,8,dairy,14,cheese,QUESO RALLADO GRANA,1.0,1.33
21513,24625360,8,dairy,14,cheese,QUESO UNTAR LIGHT300,1.0,0.99
21514,24625360,3,fruits_vegetables,30,fresh_fruits,AGUACATE BANDEJA,1.0,1.99
21515,24625360,3,fruits_vegetables,30,fresh_fruits,FRESON TARRINA 250,1.0,1.99
21516,24625360,3,fruits_vegetables,32,fresh_vegetables,HONGO BANDEJA,1.0,1.4
21517,24625360,3,fruits_vegetables,32,fresh_vegetables,TOMATE CHERRY 500G,1.0,1.45
21518,24625360,4,meat_fish,46,meat,POLLO PECHUGA FILETE,1.0,2.22
21519,24622681,12,home,19,cleaning_products,DESATASCADOR IL,1.0,1.84
21520,24622681,1,bakery,7,bakery / pastry,PAN PISTOLA BARRA,1.0,0.47
21521,24623359,4,meat_fish,28,fish,ATUN OLIVA CALVO 2P55,2.0,5.98
21522,24623281,4,meat_fish,28,fish,ATUN OLIVA CALVO 2P55,2.0,5.98
21523,24609280,7,chocolate_sweets,68,sweets_chewing_gum,ROCKSTAR ORIGINAL 5,2.0,2.24
21524,24609166,7,chocolate_sweets,68,sweets_chewing_gum,ROCKSTAR ORIGINAL 5,2.0,2.24
21525,24596344,3,fruits_vegetables,32,fresh_vegetables,COLES DE BRUSELAS,1.0,0.75
21526,24596344,8,dairy,48,milk,LECHE DESNATADA IL,1.0,0.79
21527,24596344,8,dairy,48,milk,LECHE ENTERA IL,1.0,0.6
21528,24596344,14,eggs,25,eggs,HUEVOS L CARREF,12.0,1.23
21529,24596344,3,fruits_vegetables,30,fresh_fruits,BANANA GRANEL,1.0,1.65
21530,24873166,2,oil_dressings_spices,63,spices_dressings_sauces,ACEITE GIRASOL FREIR,1.0,1.75
21531,24873166,15,flour,36,home_baking,HARINA REPOSTERIA,1.0,0.77
21532,24873166,0,prepared_foods,31,fresh_prepared,PIZZA QUESOS,4.0,1.79
21533,24873166,0,prepared_foods,31,fresh_prepared,PIZZA ATUN Y BACON,1.0,1.79
21534,24873166,8,dairy,14,cheese,RALLADO QUESOS,4.0,1.59
21535,24873166,4,meat_fish,71,transformed_meat,SALCHICHAS CON QUESO,1.0,0.99
21536,24873166,4,meat_fish,71,transformed_meat,SALCHICHAS PAVO,1.0,0.99
21537,24873166,4,meat_fish,71,transformed_meat,SALCHICHAS WIENERS,1.0,0.99
21538,24873166,4,meat_fish,71,transformed_meat,CHORIZO IBERICO,1.0,1.95
21539,24873166,4,meat_fish,28,fish,PALITO MAR CRF 300G,1.0,1.49
21540,24873166,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21541,24873166,14,eggs,25,eggs,HUEVOS M CARREF,10.0,1.39
21542,24873166,4,meat_fish,46,meat,JAMONCITOS POLLO,1.0,2.24
21543,24873166,8,dairy,14,cheese,Acumulado Cheque,1.0,0.36
21544,24602290,7,chocolate_sweets,16,chocolate_derivatives,CHOCOLATINA MINI MIX,1.0,3.1
21545,24602290,5,nuts_seeds,50,nuts_dried_fruits,COCTEL CHILLI 140G,1.0,0.99
21546,24602290,5,nuts_seeds,50,nuts_dried_fruits,MAIZ FRITO SALADO,1.0,0.85
21547,24602290,5,nuts_seeds,50,nuts_dried_fruits,PIPA PELADA TOSTADA,1.0,1.9
21548,24602290,5,nuts_seeds,50,nuts_dried_fruits,PIPAS MONDADAS FRI,1.0,0.55
21549,24602290,1,bakery,7,bakery / pastry,PAN 100% INTEGRAL,1.0,2.45
21550,24602290,15,flour,36,home_baking,VENTA CHARCUTERIA,1.0,2.56
21551,24602290,15,flour,36,home_baking,VENTA CHARCUTERIA,1.0,2.33
21552,24602290,3,fruits_vegetables,30,fresh_fruits,BANANA GRANEL,1.0,1.1
21553,24602290,3,fruits_vegetables,32,fresh_vegetables,BERENJENA CARREFOUR,1.0,0.59
21554,24602290,3,fruits_vegetables,32,fresh_vegetables,CALABACIN GRANEL,1.0,0.57
21555,24602290,18,non_alcoholic_drinks,41,juice,GRANADA,1.0,1.25
21556,24602290,3,fruits_vegetables,30,fresh_fruits,PAYAYON GRANEL,1.0,3.41
21557,24602290,3,fruits_vegetables,30,fresh_fruits,PIÑA GOLDEN RIPE,1.0,1.59
21558,24602290,3,fruits_vegetables,32,fresh_vegetables,REPOLLO LISO NACIO,1.0,1.4
21559,24602290,3,fruits_vegetables,32,fresh_vegetables,ZANAHORIA BOLSA,1.0,0.66
21560,24602290,19,breakfast_cereals,56,pastry_sweet_bakery,MINI CROISSANT MANTE,1.0,2.4
21561,24602290,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21562,24602290,7,chocolate_sweets,16,chocolate_derivatives,ROCAS ALMENDRA,1.0,6.99
21563,24602290,0,prepared_foods,33,frozen_prepared,MEJILLON TIGRE,1.0,4.9
21564,24602290,11,snacks_appetizers,2,appetizers,PATATA FRITA,1.0,1.45
21565,24587749,1,bakery,7,bakery / pastry,PANRICO ESPELTA 1W75,1.0,2.35
21566,24610900,18,non_alcoholic_drinks,61,soda,COCA COLA ZERO 25CL,1.0,0.3
21567,24610900,2,oil_dressings_spices,63,spices_dressings_sauces,GUSANITOS KETCHUP,1.0,1.07
21568,24610900,0,prepared_foods,31,fresh_prepared,PAGADO,5.0,0.25
21569,24585832,1,bakery,7,bakery / pastry,PANRICO ESPELTA 1W75,2.0,4.58
21570,24585832,1,bakery,7,bakery / pastry,PANRICO INTEGRAL 1675,2.0,4.7
21571,24585244,6,coffee_cacao_infusions,20,coffee_cacao,CAPSULAS INDIA 2K81,3.0,9.57
21572,24585244,8,dairy,48,milk,LECHE SEMI SIN 1L,6.0,3.78
21573,24585244,4,meat_fish,28,fish,LUBINA,1.0,3.44
21574,24585244,18,non_alcoholic_drinks,41,juice,CLEMENTINA HOJA CDC,1.0,1.67
21575,24585244,3,fruits_vegetables,30,fresh_fruits,MANZ. ROYAL GALA CDC,1.0,1.05
21576,24585244,3,fruits_vegetables,30,fresh_fruits,MANZANA GOLDEN,1.0,1.16
21577,24585244,4,meat_fish,46,meat,CODORNIZ SUPREMA,1.0,3.11
21578,24585244,4,meat_fish,46,meat,FILETE PECHUGA POLLO,1.0,4.3
21579,24585244,4,meat_fish,46,meat,TRASEROS POLLO,1.0,3.61
21580,24573013,17,alcoholic_drinks_spirits,9,beer,CERVEZA MAGNA,1.0,0.67
21581,24573013,1,bakery,7,bakery / pastry,PANRICO ESPELTA 1675,2.0,4.58
21582,24573013,1,bakery,7,bakery / pastry,PANRICO INTEGRAL 1675,2.0,4.78
21583,24573013,12,home,37,household_essentials,BOLSA MADRID,1.0,0.6
21584,24572926,1,bakery,7,bakery / pastry,PANRICO ESPELTA 1W75,2.0,4.58
21585,24572926,1,bakery,7,bakery / pastry,PANRICO INTEGRAL 1W75,2.0,4.78
21586,24582433,8,dairy,3,aromatized_yogurts,OIKOS DANONE CHOCO,1.0,1.39
21587,24582433,8,dairy,14,cheese,QUESO BRIE PRESIDENT 1850,1.0,3.2
21588,24582433,8,dairy,14,cheese,QUESO ROQUEFORT 1950,1.0,3.39
21589,24582433,3,fruits_vegetables,32,fresh_vegetables,CANONIGO RUCULA,1.0,0.99
21590,24582433,12,home,18,cleaning_accessories,BOLSAS BASURA 2R08,1.0,1.49
21591,24562297,13,personal_care,27,facecare,DISCOS DESMAQUILLADO,1.0,0.99
21592,24562297,13,personal_care,34,haircare,MASCARILLAS UDS,10.0,0.99
21593,24562297,3,fruits_vegetables,30,fresh_fruits,PLATANO BIO,1.0,1.52
21594,24562297,12,home,54,paper_rolls,100 SERVILLETAS,1.0,1.25
21595,24620380,18,non_alcoholic_drinks,61,soda,COCA COLA ZERO LATA,1.0,0.75
21596,24620380,16,water,65,still_water,FONT VELLA 1.5 L AX91,1.0,0.6
21597,24620380,4,meat_fish,28,fish,ATUN GIRASOL 6X52G,1.0,3.1
21598,24620380,4,meat_fish,71,transformed_meat,BACON LONCHAS 200G BG48,1.0,1.79
21599,24620380,4,meat_fish,71,transformed_meat,JAMON CURADO LONCHAS,1.0,1.0
21600,24620380,0,prepared_foods,31,fresh_prepared,PIZZA ROMANA,1.0,2.65
21601,24620380,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21602,24620380,14,eggs,25,eggs,HUEVOS L CARREF,12.0,1.65
21603,24558604,18,non_alcoholic_drinks,61,soda,COCA COLA CHERRY,1.0,0.75
21604,24558604,16,water,65,still_water,FONT VELLA 1.5 L AX91,1.0,0.6
21605,24558604,13,personal_care,34,haircare,MASCARILLAS UDS,10.0,1.45
21606,24558604,22,sugar_sweeteners,66,sugar_sweeteners,AZUC BCOS AZUCARERA,1.0,1.1
21607,24558604,6,coffee_cacao_infusions,20,coffee_cacao,CAPPUCCINO DOLCE,1.0,4.25
21608,24558604,7,chocolate_sweets,16,chocolate_derivatives,CHOCOLATE EXCELLEN,1.0,2.47
21609,24558604,5,nuts_seeds,50,nuts_dried_fruits,PIPAS FACUNDO 160G,1.0,1.99
21610,24558604,4,meat_fish,71,transformed_meat,JAMON CURADO LONCHAS,1.0,1.0
21611,24558604,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21612,24558586,18,non_alcoholic_drinks,61,soda,COCA COLA CHERRY,1.0,0.75
21613,24558586,16,water,65,still_water,FONT VELLA 1.5 L AX91,1.0,0.6
21614,24558586,13,personal_care,34,haircare,MASCARILLAS UDS,10.0,1.45
21615,24558586,22,sugar_sweeteners,66,sugar_sweeteners,AZUC BCOS AZUCARERA,1.0,1.1
21616,24558586,6,coffee_cacao_infusions,20,coffee_cacao,CAPPUCCINO DOLCE,1.0,4.25
21617,24558586,7,chocolate_sweets,16,chocolate_derivatives,CHOCOLATE EXCELLEN,1.0,2.47
21618,24558586,5,nuts_seeds,50,nuts_dried_fruits,PIPAS FACUNDO 160G,1.0,1.99
21619,24558586,4,meat_fish,71,transformed_meat,JAMON CURADO LONCHAS,1.0,1.0
21620,24558586,1,bakery,7,bakery / pastry,PAN PISTOLA/BARRA,1.0,0.47
21621,24586981,21,pet_care,1,animals,AGUA CARREFOUR L,5.0,0.53
21622,24586981,2,oil_dressings_spices,63,spices_dressings_sauces,PIMENTON DULCE,1.0,0.43
21623,24586981,3,fruits_vegetables,32,fresh_vegetables,ZANAHORIA BOLSA,1.0,0.6
21624,24586981,1,bakery,7,bakery / pastry,PANES UN,5.0,1.0
21625,24586981,21,pet_care,1,animals,ADVENTUROS PERRO,1.0,3.25
21626,24586981,21,pet_care,1,animals,MULTICROC,1.0,4.39
21627,24546010,13,personal_care,34,haircare,MASCARILLAS UDS,10.0,1.99
21628,24546010,8,dairy,14,cheese,FARMESANO REGGIANO,1.0,1.75
21629,24546010,0,prepared_foods,31,fresh_prepared,TORTILLA PATATA,1.0,0.92
21630,24546010,3,fruits_vegetables,32,fresh_vegetables,ZANAHORIA CDC 500G,1.0,0.61
21631,24541732,6,coffee_cacao_infusions,20,coffee_cacao,CAFE SOLUBLE NATURAL,1.0,5.05
21632,24541732,6,coffee_cacao_infusions,20,coffee_cacao,NESCAFE 3EN1 SOBRES,1.0,1.96
21633,24541732,1,bakery,7,bakery / pastry,PANRICO INTEGRAL 1675,2.0,4.7
21634,24541732,1,bakery,7,bakery / pastry,RUSTICO HOGAZA 1W75,2.0,4.5
21635,24541522,6,coffee_cacao_infusions,20,coffee_cacao,CAFE SOLUBLE NATURAL,1.0,5.05
21636,24541522,6,coffee_cacao_infusions,20,coffee_cacao,NESCAFE 3EN1 SOBRES,1.0,1.96
21637,24541522,1,bakery,7,bakery / pastry,PANRICO INTEGRAL 1675,2.0,4.7
21638,24541522,1,bakery,7,bakery / pastry,RUSTICO HOGAZA 1675,2.0,4.5
21639,24541372,6,coffee_cacao_infusions,20,coffee_cacao,CAFE SOLUBLE NATURAL,1.0,5.05
21640,24541372,6,coffee_cacao_infusions,20,coffee_cacao,NESCAFE 3EN1 SOBRES,1.0,1.96
21641,24541372,1,bakery,7,bakery / pastry,PANRICO INTEGRAL 1675,2.0,4.7
21642,24541372,1,bakery,7,bakery / pastry,RUSTICO HOGAZA 1W75,2.0,4.5
21643,24542341,1,bakery,7,bakery / pastry,PANRICO ESPELTA 1975,1.0,2.35
21644,24542341,3,fruits_vegetables,32,fresh_vegetables,3x2 EN EL MAS BARATO 1975,1.0,2.29
21645,24541963,4,meat_fish,71,transformed_meat,JAMON YORK 300 G,1.0,1.52
21646,24534148,6,coffee_cacao_infusions,20,coffee_cacao,CAFÉ SOLUBLE NESCAFE,1.0,3.41
21647,24534148,1,bakery,7,bakery / pastry,PAN DE MOLDE CLASICO,1.0,2.65
21648,24534148,8,dairy,3,aromatized_yogurts,OIKOS DANONE CHOCO,1.0,1.39
21649,24534241,3,fruits_vegetables,72,transformed_vegetables,TOMATE FRITO APIS,1.0,1.99
21650,24534241,8,dairy,3,aromatized_yogurts,OIKOS DANONE CHOCO,1.0,1.39
21651,24534016,3,fruits_vegetables,72,transformed_vegetables,TOMATE FRITO APIS,1.0,1.99
21652,24534016,8,dairy,3,aromatized_yogurts,OIKOS DANONE CHOCO,1.0,1.39
