"id","user_id","retailer","payment_method","date"
"26104108","1025030","Lidl","TAR","2021-12-17 15:58:00"
"26097325","3285947","Lidl","TAR","2021-12-17 14:40:00"
"26136634","282005","Lidl","TAR","2021-12-17 14:08:00"
"26103502","1025030","Lidl","TAR","2021-12-17 12:17:00"
"26083141","115683","Lidl","EFE","2021-12-17 12:04:00"
"26105653","115683","Lidl","TAR","2021-12-17 11:19:00"
"26091814","1584331","Lidl","EFE","2021-12-17 10:43:00"
"26104879","1776886","Lidl","TAR","2021-12-17 09:30:00"
"26126872","864344","Lidl","TAR","2021-12-16 21:16:00"
"26040820","357291","Lidl","TAR","2021-12-16 20:20:00"
"26037421","282005","Lidl","EFE","2021-12-16 20:12:30"
"26037172","282005","Lidl","TAR","2021-12-16 20:10:55"
"26036407","115683","Lidl","TAR","2021-12-16 20:07:04"
"26032672","115683","Lidl","EFE","2021-12-16 19:46:37"
"26030344","1776886","Lidl","EFE","2021-12-16 19:34:12"
"26011603","115683","Lidl","TAR","2021-12-16 17:58:46"
"26011216","115683","Lidl","TAR","2021-12-16 17:55:51"
"25983010","848610","Lidl","EFE","2021-12-16 15:08:52"
"25982161","848610","Lidl","TAR","2021-12-16 13:59:00"
"25982065","848610","Lidl","TAR","2021-12-16 13:40:00"
"26039041","643727","Lidl","EFE","2021-12-16 13:14:00"
"25983139","848610","Lidl","EFE","2021-12-16 13:13:00"
"25958035","115683","Lidl","TAR","2021-12-16 09:26:00"
"25958341","115683","Lidl","TAR","2021-12-16 09:15:00"
"26014543","115683","Lidl","TAR","2021-12-16 09:12:00"
"25843243","323239","Lidl","EFE","2021-12-15 22:13:00"
"25838596","314185","Lidl","TAR","2021-12-15 20:29:00"
"25836562","643727","Lidl","TAR","2021-12-15 19:24:00"
"25836610","643727","Lidl","EFE","2021-12-15 19:16:00"
"25830607","1776886","Lidl","EFE","2021-12-15 18:27:09"
"25835782","392150","Lidl","TAR","2021-12-15 18:15:00"
"25825453","115683","Lidl","EFE","2021-12-15 15:39:44"
"25823500","1073230","Lidl","TAR","2021-12-15 14:48:39"
"25823539","1073230","Lidl","TAR","2021-12-15 13:39:00"
"25823404","923947","Lidl","EFE","2021-12-15 13:16:00"
"25819912","115683","Lidl","EFE","2021-12-15 13:10:22"
"25819771","115683","Lidl","TAR","2021-12-15 13:07:13"
"25819669","115683","Lidl","TAR","2021-12-15 13:04:41"
"25819300","1018538","Lidl","EFE","2021-12-15 12:53:59"
"25827661","1584331","Lidl","EFE","2021-12-15 11:58:00"
"25819852","115683","Lidl","EFE","2021-12-15 11:17:00"
"25819798","115683","Lidl","EFE","2021-12-15 10:43:00"
"25819708","115683","Lidl","TAR","2021-12-15 10:07:00"
"25825393","115683","Lidl","TAR","2021-12-15 09:18:00"
"25825432","115683","Lidl","EFE","2021-12-15 09:03:00"
"25807234","188590","Lidl","EFE","2021-12-14 21:45:35"
"25807984","286777","Lidl","TAR","2021-12-14 21:34:00"
"25810078","3154232","Lidl","TAR","2021-12-14 21:18:00"
"25804009","3746563","Lidl","EFE","2021-12-14 20:41:00"
"25807285","188590","Lidl","TAR","2021-12-14 18:21:00"
"25794217","1028980","Lidl","EFE","2021-12-14 17:38:36"
"25788139","1584331","Lidl","EFE","2021-12-14 14:51:09"
"25788007","1584331","Lidl","EFE","2021-12-14 14:45:00"
"25794142","1028980","Lidl","EFE","2021-12-14 14:27:00"
"25806706","1776886","Lidl","EFE","2021-12-14 09:45:00"
"25761922","323239","Lidl","TAR","2021-12-13 22:24:00"
"25743037","768819","Lidl","TAR","2021-12-13 21:20:51"
"25774147","893061","Lidl","EFE","2021-12-13 18:43:00"
"25706107","923947","Lidl","TAR","2021-12-13 18:25:00"
"25599217","1018538","Lidl","EFE","2021-12-13 14:22:24"
"25603897","318159","Lidl","TAR","2021-12-13 14:11:00"
"25564831","115683","Lidl","EFE","2021-12-13 13:36:22"
"25714192","3733012","Lidl","TAR","2021-12-13 13:35:00"
"25687588","969490","Lidl","TAR","2021-12-13 13:29:00"
"25658281","115683","Lidl","EFE","2021-12-13 11:45:00"
"25657564","115683","Lidl","EFE","2021-12-13 11:40:00"
"25565167","115683","Lidl","EFE","2021-12-13 11:29:00"
"25658878","115683","Lidl","EFE","2021-12-13 11:25:00"
"25564321","115683","Lidl","EFE","2021-12-13 11:18:00"
"25658590","115683","Lidl","TAR","2021-12-13 11:00:00"
"25564663","115683","Lidl","EFE","2021-12-13 10:54:00"
"25564513","115683","Lidl","EFE","2021-12-13 10:47:00"
"25657873","115683","Lidl","EFE","2021-12-13 10:33:00"
"25756756","1776886","Lidl","TAR","2021-12-13 10:32:00"
"25501354","3734326","Lidl","EFE","2021-12-12 20:05:00"
"25505347","516713","Lidl","EFE","2021-12-12 19:45:00"
"25500001","1089052","Lidl","TAR","2021-12-12 19:10:00"
"25495480","3711829","Lidl","TAR","2021-12-12 16:21:00"
"25488394","115683","Lidl","TAR","2021-12-12 13:00:39"
"25488493","684825","Lidl","EFE","2021-12-12 12:49:00"
"25488496","848610","Lidl","TAR","2021-12-12 12:45:00"
"25488484","848610","Lidl","TAR","2021-12-12 12:31:00"
"25488517","848610","Lidl","TAR","2021-12-12 12:18:00"
"25488349","115683","Lidl","EFE","2021-12-12 12:10:00"
"25488403","848610","Lidl","TAR","2021-12-12 12:06:00"
"25488328","115683","Lidl","TAR","2021-12-12 11:55:00"
"25488364","115683","Lidl","EFE","2021-12-12 10:45:00"
"25484347","1025030","Lidl","EFE","2021-12-12 10:29:00"
"25484305","1018538","Lidl","EFE","2021-12-12 10:07:00"
"25484359","1018538","Lidl","EFE","2021-12-12 10:03:00"
"25475146","1869901","Lidl","TAR","2021-12-11 21:44:00"
"25470799","923947","Lidl","TAR","2021-12-11 18:53:00"
"25471135","318159","Lidl","TAR","2021-12-11 16:08:00"
"25458244","172689","Lidl","EFE","2021-12-11 14:52:00"
"25448134","1018538","Lidl","EFE","2021-12-11 14:28:00"
"25449673","1073230","Lidl","TAR","2021-12-11 13:25:00"
"25438351","319418","Lidl","TAR","2021-12-11 12:39:00"
"25431280","162849","Lidl","TAR","2021-12-11 11:16:00"
"25525366","3740296","Lidl","EFE","2021-12-11 11:08:00"
"25434946","1584331","Lidl","EFE","2021-12-11 11:03:00"
"25456036","1776886","Lidl","TAR","2021-12-11 10:29:00"
"25414747","952830","Lidl","DES","2021-12-10 21:31:00"
"25409110","268272","Lidl","TAR","2021-12-10 21:04:00"
"25407748","268272","Lidl","TAR","2021-12-10 21:04:00"
"25414612","166498","Lidl","TAR","2021-12-10 21:04:00"
"25407637","166498","Lidl","TAR","2021-12-10 21:03:00"
"25419634","1456451","Lidl","EFE","2021-12-10 19:29:00"
"25353106","3632765","Lidl","TAR","2021-12-10 19:14:00"
"25393960","115683","Lidl","TAR","2021-12-10 19:06:34"
"25414564","166498","Lidl","EFE","2021-12-10 18:54:00"
"25382812","1018538","Lidl","TAR","2021-12-10 16:42:00"
"25376239","192164","Lidl","EFE","2021-12-10 15:45:00"
"25374013","2669720","Lidl","TAR","2021-12-10 15:20:00"
"25373929","2669720","Lidl","TAR","2021-12-10 15:20:00"
"25373659","687352","Lidl","TAR","2021-12-10 15:05:00"
"25369522","2669720","Lidl","TAR","2021-12-10 14:38:00"
"25365682","1175048","Lidl","EFE","2021-12-10 13:56:00"
"25362013","115683","Lidl","EFE","2021-12-10 13:37:04"
"25351756","3632765","Lidl","TAR","2021-12-10 13:26:00"
"25419661","154778","Lidl","EFE","2021-12-10 13:08:00"
"25358539","3726979","Lidl","TAR","2021-12-10 11:56:00"
"25394044","115683","Lidl","TAR","2021-12-10 11:56:00"
"25394158","115683","Lidl","TAR","2021-12-10 11:55:00"
"25367146","3632765","Lidl","TAR","2021-12-10 11:47:00"
"25359412","3213772","Lidl","TAR","2021-12-10 11:47:00"
"25427731","298915","Lidl","EFE","2021-12-10 11:44:00"
"25394083","115683","Lidl","TAR","2021-12-10 11:41:00"
"25394215","115683","Lidl","TAR","2021-12-10 11:23:00"
"25345057","172689","Lidl","TAR","2021-12-10 10:36:00"
"25346029","950512","Lidl","TAR","2021-12-10 10:33:00"
"25346146","950512","Lidl","EFE","2021-12-10 10:33:00"
"25361896","115683","Lidl","TAR","2021-12-10 10:01:00"
"25361821","115683","Lidl","EFE","2021-12-10 09:24:00"
"25362088","115683","Lidl","EFE","2021-12-10 09:21:00"
"25414645","952830","Lidl","DES","2021-12-10 00:00:00"
"25308835","151638","Lidl","TAR","2021-12-09 21:05:00"
"25309348","151638","Lidl","TAR","2021-12-09 21:04:00"
"25293688","165614","Lidl","TAR","2021-12-09 20:52:00"
"25289302","915395","Lidl","TAR","2021-12-09 20:51:00"
"25280428","2813775","Lidl","TAR","2021-12-09 20:28:00"
"25234111","947334","Lidl","EFE","2021-12-09 18:55:00"
"25238014","460641","Lidl","EFE","2021-12-09 18:54:00"
"25215718","3570287","Lidl","EFE","2021-12-09 18:34:00"
"25208758","115683","Lidl","TAR","2021-12-09 18:23:45"
"25153828","357291","Lidl","EFE","2021-12-09 14:52:00"
"25173319","1028980","Lidl","EFE","2021-12-09 14:48:00"
"25157950","893061","Lidl","EFE","2021-12-09 13:37:00"
"25128958","1025030","Lidl","TAR","2021-12-09 13:17:00"
"25210153","115683","Lidl","EFE","2021-12-09 12:06:00"
"25039969","1018538","Lidl","TAR","2021-12-09 11:58:00"
"25209886","115683","Lidl","EFE","2021-12-09 11:18:00"
"25040053","1025030","Lidl","TAR","2021-12-09 11:08:00"
"25041904","115683","Lidl","TAR","2021-12-09 11:01:00"
"25041883","115683","Lidl","TAR","2021-12-09 10:57:00"
"25209574","115683","Lidl","EFE","2021-12-09 10:42:00"
"25248202","1776886","Lidl","EFE","2021-12-09 10:12:00"
"25041982","115683","Lidl","EFE","2021-12-09 09:50:00"
"25208446","115683","Lidl","TAR","2021-12-09 09:45:00"
"25041943","115683","Lidl","EFE","2021-12-09 09:07:00"
"25032094","1005751","Lidl","TAR","2021-12-08 21:15:00"
"25026823","314185","Lidl","EFE","2021-12-08 16:11:00"
"25022677","115683","Lidl","EFE","2021-12-08 15:24:53"
"25020058","357291","Lidl","TAR","2021-12-08 14:02:04"
"25018129","1073230","Lidl","EFE","2021-12-08 13:06:00"
"25019278","357291","Lidl","EFE","2021-12-08 12:55:00"
"25017061","848610","Lidl","TAR","2021-12-08 12:24:00"
"25017376","115683","Lidl","TAR","2021-12-08 12:10:00"
"25022590","115683","Lidl","TAR","2021-12-08 11:47:00"
"25017106","848610","Lidl","TAR","2021-12-08 11:35:00"
"25022620","115683","Lidl","EFE","2021-12-08 11:26:00"
"25022647","115683","Lidl","TAR","2021-12-08 11:21:00"
"25022608","115683","Lidl","EFE","2021-12-08 11:11:00"
"25017502","115683","Lidl","TAR","2021-12-08 11:05:00"
"25017460","115683","Lidl","TAR","2021-12-08 10:10:00"
"25033774","893061","Lidl","EFE","2021-12-08 09:26:00"
"24981838","893061","Lidl","EFE","2021-12-07 22:34:57"
"24957919","973096","Lidl","TAR","2021-12-07 20:37:00"
"24800935","282005","Lidl","TAR","2021-12-07 16:51:07"
"24888055","460641","Lidl","EFE","2021-12-07 15:05:00"
"24775801","357291","Lidl","TAR","2021-12-07 14:57:00"
"24884128","1929501","Lidl","TAR","2021-12-07 14:15:00"
"24799975","282005","Lidl","TAR","2021-12-07 13:42:00"
"24749167","115683","Lidl","EFE","2021-12-07 13:03:15"
"24749125","115683","Lidl","EFE","2021-12-07 13:02:35"
"24750880","1028980","Lidl","TAR","2021-12-07 13:02:00"
"24750841","1028980","Lidl","TAR","2021-12-07 12:08:00"
"24746938","3713656","Lidl","TAR","2021-12-07 12:03:00"
"24749233","115683","Lidl","EFE","2021-12-07 12:00:00"
"24747652","115683","Lidl","EFE","2021-12-07 11:40:00"
"24749197","115683","Lidl","EFE","2021-12-07 11:02:00"
"24739189","3714721","Lidl","EFE","2021-12-06 21:58:00"
"24732757","314185","Lidl","EFE","2021-12-06 16:16:00"
"24728644","115683","Lidl","TAR","2021-12-06 15:27:02"
"25490125","3737248","Lidl","TAR","2021-12-06 15:15:00"
"25489801","3737215","Lidl","TAR","2021-12-06 15:15:00"
"25018126","3721138","Lidl","TAR","2021-12-06 15:15:00"
"24728905","186648","Lidl","TAR","2021-12-06 14:59:00"
"24727525","142300","Lidl","TAR","2021-12-06 14:20:00"
"24728659","115683","Lidl","EFE","2021-12-06 11:29:00"
"24728695","115683","Lidl","TAR","2021-12-06 11:04:00"
"24728632","115683","Lidl","TAR","2021-12-06 10:33:00"
"24720211","1584331","Lidl","EFE","2021-12-06 09:15:00"
"24716290","151638","Lidl","TAR","2021-12-05 21:05:00"
"24735532","3714226","Lidl","TAR","2021-12-05 20:43:00"
"24715402","643727","Lidl","TAR","2021-12-05 12:51:00"
"24715342","643727","Lidl","TAR","2021-12-05 12:24:00"
"24706288","115683","Lidl","TAR","2021-12-05 12:06:00"
"24706258","115683","Lidl","EFE","2021-12-05 11:07:00"
"24706318","115683","Lidl","EFE","2021-12-05 11:04:00"
"24706231","115683","Lidl","EFE","2021-12-05 11:02:00"
"24694414","1025030","Lidl","TAR","2021-12-04 19:55:00"
"24693832","1018538","Lidl","EFE","2021-12-04 19:55:00"
"24689434","357291","Lidl","EFE","2021-12-04 18:57:00"
"24694198","1018538","Lidl","TAR","2021-12-04 18:18:00"
"24687679","162849","Lidl","TAR","2021-12-04 18:08:00"
"25034470","3632765","Lidl","EFE","2021-12-04 18:08:00"
"25490440","3737278","Lidl","TAR","2021-12-04 18:07:00"
"24684766","2211439","Lidl","EFE","2021-12-04 16:27:00"
"24682021","460641","Lidl","EFE","2021-12-04 15:45:00"
"24689401","357291","Lidl","TAR","2021-12-04 15:30:00"
"24698587","893061","Lidl","EFE","2021-12-04 14:05:00"
"24693598","3707905","Lidl","EFE","2021-12-04 12:19:00"
"24651856","973096","Lidl","TAR","2021-12-03 21:12:50"
"24651802","973096","Lidl","TAR","2021-12-03 20:29:00"
"24656992","643727","Lidl","TAR","2021-12-03 20:23:00"
"24661312","3685046","Lidl","EFE","2021-12-03 19:32:00"
"24637777","1159242","Lidl","TAR","2021-12-03 17:52:00"
"24638452","381929","Lidl","TAR","2021-12-03 15:57:00"
"24638527","381929","Lidl","TAR","2021-12-03 15:55:00"
"24629362","115683","Lidl","EFE","2021-12-03 15:47:52"
"24629407","115683","Lidl","EFE","2021-12-03 11:49:00"
"24629326","115683","Lidl","TAR","2021-12-03 11:48:00"
"24654466","275605","Lidl","TAR","2021-12-03 11:34:00"
"24629455","115683","Lidl","TAR","2021-12-03 11:33:00"
"24613996","909345","Lidl","TAR","2021-12-03 11:25:00"
"24600673","275605","Lidl","TAR","2021-12-02 21:26:38"
"24603157","544744","Lidl","TAR","2021-12-02 21:21:00"
"24600802","275605","Lidl","TAR","2021-12-02 20:42:00"
"24593269","1769301","Lidl","TAR","2021-12-02 19:42:00"
"24592606","848610","Lidl","TAR","2021-12-02 19:14:00"
"24600613","275605","Lidl","TAR","2021-12-02 19:09:00"
"24592252","848610","Lidl","EFE","2021-12-02 18:38:00"
"24600235","275605","Lidl","TAR","2021-12-02 18:16:00"
"24588061","314185","Lidl","EFE","2021-12-02 18:13:00"
"24588178","314185","Lidl","TAR","2021-12-02 18:06:00"
"24600124","275605","Lidl","EFE","2021-12-02 17:58:00"
"24585325","275605","Lidl","TAR","2021-12-02 17:56:07"
"24600394","275605","Lidl","TAR","2021-12-02 17:31:00"
"24583387","275605","Lidl","TAR","2021-12-02 17:19:45"
"24600298","275605","Lidl","EFE","2021-12-02 16:54:00"
"24583942","1025030","Lidl","TAR","2021-12-02 16:15:00"
"24600511","275605","Lidl","EFE","2021-12-02 15:46:00"
"24583909","1025030","Lidl","EFE","2021-12-02 15:02:00"
"24583714","1018538","Lidl","EFE","2021-12-02 14:42:00"
"24581317","915395","Lidl","TAR","2021-12-02 14:26:00"
"24592375","848610","Lidl","EFE","2021-12-02 14:26:00"
"24583849","1018538","Lidl","TAR","2021-12-02 14:17:00"
"24600469","275605","Lidl","EFE","2021-12-02 14:04:00"
"24575467","952830","Lidl","TAR","2021-12-02 13:32:00"
"24583783","1018538","Lidl","TAR","2021-12-02 13:23:00"
"24585307","275605","Lidl","TAR","2021-12-02 13:17:00"
"24568660","115683","Lidl","EFE","2021-12-02 13:12:11"
"24583432","275605","Lidl","TAR","2021-12-02 12:12:00"
"24583501","275605","Lidl","TAR","2021-12-02 12:12:00"
"24568717","115683","Lidl","EFE","2021-12-02 12:08:00"
"24583213","275605","Lidl","EFE","2021-12-02 12:07:00"
"24576526","754595","Lidl","TAR","2021-12-02 12:07:00"
"24583147","275605","Lidl","TAR","2021-12-02 12:07:00"
"24583306","275605","Lidl","EFE","2021-12-02 12:04:00"
"24583249","275605","Lidl","TAR","2021-12-02 11:56:00"
"24568615","115683","Lidl","EFE","2021-12-02 11:48:00"
"24580870","115683","Lidl","DES","2021-12-02 11:39:00"
"24568570","115683","Lidl","TAR","2021-12-02 11:37:00"
"24580816","115683","Lidl","TAR","2021-12-02 11:36:00"
"24600742","275605","Lidl","EFE","2021-12-02 11:28:00"
"24562039","172689","Lidl","EFE","2021-12-02 10:27:00"
"24581914","275605","Lidl","EFE","2021-12-02 10:19:00"
"24600061","275605","Lidl","EFE","2021-12-02 10:08:00"
"24594616","893061","Lidl","EFE","2021-12-02 09:52:00"
"24556336","323239","Lidl","TAR","2021-12-01 21:50:00"
"24555523","2726110","Lidl","TAR","2021-12-01 21:25:00"
"24545899","275605","Lidl","TAR","2021-12-01 20:16:00"
"24582712","275605","Lidl","EFE","2021-12-01 19:50:00"
"24548029","2813775","Lidl","TAR","2021-12-01 19:47:00"
"24549142","252436","Lidl","TAR","2021-12-01 18:38:00"
"24545818","275605","Lidl","EFE","2021-12-01 17:51:00"
"24545752","275605","Lidl","TAR","2021-12-01 16:59:00"
"24529234","275605","Lidl","EFE","2021-12-01 16:51:21"
"24529159","275605","Lidl","TAR","2021-12-01 16:49:09"
"24529111","275605","Lidl","TAR","2021-12-01 16:47:02"
"24529117","275605","Lidl","TAR","2021-12-01 15:29:00"
"24529417","275605","Lidl","EFE","2021-12-01 15:24:00"
"24529510","275605","Lidl","EFE","2021-12-01 14:36:00"
"24529555","275605","Lidl","EFE","2021-12-01 14:28:00"
"24529270","275605","Lidl","TAR","2021-12-01 14:21:00"
"24583897","275605","Lidl","TAR","2021-12-01 14:18:00"
"24529312","275605","Lidl","TAR","2021-12-01 14:17:00"
"24529297","275605","Lidl","TAR","2021-12-01 14:17:00"
"24529342","275605","Lidl","TAR","2021-12-01 13:59:00"
"24529255","275605","Lidl","TAR","2021-12-01 13:26:00"
"24529618","275605","Lidl","EFE","2021-12-01 13:02:00"
"24518860","115683","Lidl","EFE","2021-12-01 12:53:54"
"24546430","275605","Lidl","TAR","2021-12-01 12:43:00"
"24529138","275605","Lidl","TAR","2021-12-01 12:32:00"
"24518845","115683","Lidl","TAR","2021-12-01 12:11:00"
"24518746","115683","Lidl","TAR","2021-12-01 12:03:00"
"24518806","115683","Lidl","EFE","2021-12-01 11:38:00"
"24518788","115683","Lidl","TAR","2021-12-01 11:25:00"
"24529375","275605","Lidl","TAR","2021-12-01 11:16:00"
"24529177","275605","Lidl","EFE","2021-12-01 10:37:00"
"24529198","275605","Lidl","TAR","2021-12-01 10:21:00"
"24539761","1776886","Lidl","TAR","2021-12-01 10:08:00"
"24704242","3708844","Lidl","EFE","2021-12-01 09:57:00"
"24529075","156098","Lidl","EFE","2021-12-01 09:38:00"
"27019242","1056177","Eroski","EFE","2021-12-29 11:24:00"
"26987799","1056177","Eroski","DES","2021-12-28 15:56:00"
"26974137","363694","Eroski","TAR","2021-12-27 16:33:00"
"26663155","1056177","Eroski","EFE","2021-12-24 12:56:00"
"26662702","1056177","Eroski","EFE","2021-12-24 12:56:00"
"26662543","1056177","Eroski","EFE","2021-12-24 12:56:00"
"26662441","1056177","Eroski","EFE","2021-12-24 12:56:00"
"26630548","2726110","Eroski","TAR","2021-12-23 11:40:00"
"25399312","286036","Eroski","TAR","2021-12-10 19:53:00"
"27255685","2481752","Supercor","EFE","2021-12-30 21:04:00"
"27159742","2535474","Supercor","TAR","2021-12-30 18:41:00"
"27205831","283848","Supercor","TAR","2021-12-29 14:12:00"
"27005574","190823","Supercor","TAR","2021-12-28 21:39:00"
"26998152","1221785","Supercor","TAR","2021-12-28 20:20:00"
"26994756","1251566","Supercor","TAR","2021-12-28 19:09:00"
"26978721","1284506","Supercor","TAR","2021-12-28 15:12:00"
"27066634","200173","Supercor","EFE","2021-12-28 12:20:00"
"26966517","200173","Supercor","EFE","2021-12-28 12:20:00"
"26905542","947334","Supercor","TAR","2021-12-27 19:36:00"
"26894347","951894","Supercor","EFE","2021-12-27 18:30:00"
"26890936","969490","Supercor","TAR","2021-12-27 18:29:00"
"26760550","200173","Supercor","EFE","2021-12-27 12:37:00"
"26719111","1303091","Supercor","TAR","2021-12-26 13:09:00"
"26680036","201695","Supercor","TAR","2021-12-24 19:42:00"
"26642281","200173","Supercor","EFE","2021-12-24 11:27:00"
"26664643","3699748","Supercor","TAR","2021-12-24 11:17:00"
"26486257","1035174","Supercor","EFE","2021-12-22 18:13:00"
"26460298","200173","Supercor","TAR","2021-12-22 12:03:00"
"26449336","873117","Supercor","TAR","2021-12-21 20:28:00"
"26412754","200173","Supercor","EFE","2021-12-21 11:14:00"
"26219434","2265171","Supercor","TAR","2021-12-20 12:22:00"
"26218024","2582330","Supercor","EFE","2021-12-20 11:40:00"
"26194642","200173","Supercor","EFE","2021-12-19 12:34:00"
"26150344","188590","Supercor","EFE","2021-12-18 13:20:00"
"26150263","188590","Supercor","EFE","2021-12-18 13:20:00"
"26085901","2582330","Supercor","EFE","2021-12-17 13:04:00"
"26085850","2582330","Supercor","EFE","2021-12-17 13:04:00"
"26081260","200173","Supercor","EFE","2021-12-17 11:46:00"
"26067523","190823","Supercor","TAR","2021-12-16 18:37:00"
"25802902","1243191","Supercor","TAR","2021-12-14 20:23:00"
"25800487","200173","Supercor","EFE","2021-12-14 19:36:00"
"25720165","638399","Supercor","TAR","2021-12-13 19:40:00"
"25709029","200173","Supercor","EFE","2021-12-13 18:46:00"
"25558243","2582330","Supercor","EFE","2021-12-13 13:09:00"
"25474798","1243191","Supercor","TAR","2021-12-11 21:39:00"
"25411330","166498","Supercor","TAR","2021-12-10 21:37:00"
"25399411","242603","Supercor","TAR","2021-12-10 19:48:00"
"25362250","200173","Supercor","EFE","2021-12-10 12:41:00"
"25361869","200173","Supercor","TAR","2021-12-10 12:41:00"
"25361374","200173","Supercor","TAR","2021-12-10 12:41:00"
"25274851","873117","Supercor","TAR","2021-12-09 20:20:00"
"25102645","1221785","Supercor","TAR","2021-12-09 15:22:00"
"25019584","109649","Supercor","TAR","2021-12-08 13:37:00"
"24679246","969490","Supercor","TAR","2021-12-04 14:42:00"
"24683188","1018538","Supercor","EFE","2021-12-04 11:20:00"
"24666748","3699748","Supercor","TAR","2021-12-04 10:52:00"
"24685675","1025030","Supercor","EFE","2021-12-04 00:00:00"
"24685552","1018538","Supercor","EFE","2021-12-04 00:00:00"
"24683236","1025030","Supercor","EFE","2021-12-04 00:00:00"
"24637687","3685553","Supercor","TAR","2021-12-03 15:18:00"
"24620761","200173","Supercor","EFE","2021-12-03 13:06:00"
"24618271","2582330","Supercor","TAR","2021-12-03 12:56:00"
"24618127","2582330","Supercor","TAR","2021-12-03 12:56:00"
"24517549","200173","Supercor","EFE","2021-12-01 12:24:00"
"27157597","1014586","Ahorramas","EFE","2021-12-30 18:31:00"
"27143107","483123","Ahorramas","TAR","2021-12-30 17:36:00"
"27137245","483123","Ahorramas","TAR","2021-12-30 17:09:00"
"27184681","3814105","Ahorramas","TAR","2021-12-30 12:58:00"
"27183547","3814105","Ahorramas","TAR","2021-12-30 12:58:00"
"27260437","2535474","Ahorramas","EFE","2021-12-30 12:42:00"
"27073939","3755731","Ahorramas","DES","2021-12-30 12:38:00"
"27048649","1042446","Ahorramas","EFE","2021-12-30 12:29:00"
"27090064","1163035","Ahorramas","TAR","2021-12-30 05:45:00"
"27087232","1195421","Ahorramas","null","2021-12-30 05:21:00"
"27074431","3806133","Ahorramas","EFE","2021-12-29 20:20:00"
"27021603","1042446","Ahorramas","EFE","2021-12-29 11:24:00"
"27021435","1042446","Ahorramas","EFE","2021-12-29 11:24:00"
"27016683","1238450","Ahorramas","EFE","2021-12-29 10:58:00"
"27014586","148439","Ahorramas","TAR","2021-12-29 10:04:00"
"27006786","1163035","Ahorramas","TAR","2021-12-28 21:18:00"
"27002673","2731590","Ahorramas","TAR","2021-12-28 19:22:00"
"27228826","3806322","Ahorramas","EFE","2021-12-28 18:39:00"
"26987595","148439","Ahorramas","TAR","2021-12-28 17:40:00"
"26977731","148439","Ahorramas","TAR","2021-12-28 14:48:00"
"26965926","3796750","Ahorramas","EFE","2021-12-28 12:01:00"
"26959068","1948616","Ahorramas","EFE","2021-12-28 11:06:00"
"26954634","1140330","Ahorramas","EFE","2021-12-28 09:05:00"
"26869234","1053972","Ahorramas","EFE","2021-12-27 17:31:00"
"26801314","1018538","Ahorramas","EFE","2021-12-27 14:29:00"
"26783743","357291","Ahorramas","TAR","2021-12-27 13:41:00"
"26774563","1028980","Ahorramas","EFE","2021-12-27 13:17:00"
"26721334","1028980","Ahorramas","TAR","2021-12-26 13:54:00"
"26719585","2085916","Ahorramas","TAR","2021-12-26 12:56:00"
"26721361","1028980","Ahorramas","TAR","2021-12-26 03:54:00"
"26645419","113549","Ahorramas","EFE","2021-12-24 11:56:00"
"26642776","148439","Ahorramas","TAR","2021-12-24 11:42:00"
"26640643","3463597","Ahorramas","EFE","2021-12-24 11:00:00"
"26627230","3142487","Ahorramas","TAR","2021-12-23 21:08:00"
"26627287","508551","Ahorramas","TAR","2021-12-23 18:42:00"
"26517163","1251566","Ahorramas","TAR","2021-12-23 12:38:00"
"26510863","1126056","Ahorramas","TAR","2021-12-23 10:14:00"
"26496940","258129","Ahorramas","TAR","2021-12-22 20:52:00"
"26494672","3387727","Ahorramas","TAR","2021-12-22 20:20:00"
"26494615","3387727","Ahorramas","EFE","2021-12-22 20:20:00"
"26484037","483123","Ahorramas","TAR","2021-12-22 18:29:00"
"26651617","2731590","Ahorramas","TAR","2021-12-22 13:53:00"
"26464423","162236","Ahorramas","EFE","2021-12-22 13:10:00"
"26464297","162236","Ahorramas","EFE","2021-12-22 13:10:00"
"26465644","309543","Ahorramas","TAR","2021-12-22 13:08:00"
"26463973","1163035","Ahorramas","TAR","2021-12-22 12:48:00"
"26509696","1125924","Ahorramas","EFE","2021-12-21 20:33:00"
"26454982","969490","Ahorramas","EFE","2021-12-21 18:59:00"
"26434471","947334","Ahorramas","DES","2021-12-21 18:58:00"
"26435758","3713656","Ahorramas","EFE","2021-12-21 18:06:00"
"26429191","1028980","Ahorramas","TAR","2021-12-21 17:20:00"
"26425000","951894","Ahorramas","TAR","2021-12-21 15:46:00"
"26422615","3677127","Ahorramas","TAR","2021-12-21 14:50:00"
"26422597","3677127","Ahorramas","TAR","2021-12-21 14:50:00"
"26415331","298915","Ahorramas","EFE","2021-12-21 12:24:00"
"26513644","3755731","Ahorramas","EFE","2021-12-21 09:44:00"
"26421154","3755731","Ahorramas","EFE","2021-12-21 09:44:00"
"26431507","2666025","Ahorramas","TAR","2021-12-20 20:02:00"
"26291269","151638","Ahorramas","TAR","2021-12-20 15:27:00"
"26300455","2731590","Ahorramas","TAR","2021-12-20 11:33:00"
"26242435","275605","Ahorramas","EFE","2021-12-20 03:09:00"
"26198281","2402063","Ahorramas","EFE","2021-12-19 14:28:00"
"26194519","1139340","Ahorramas","TAR","2021-12-19 12:37:00"
"26335603","3759187","Ahorramas","EFE","2021-12-19 12:37:00"
