ticket_id,user_id,retailer,payment_method,date,ticket_amount
26437339,282005,Lidl,TAR,2021-12-21 19:53:59,1.58
26437240,2669720,Lidl,TAR,2021-12-21 19:48:00,12.969999999999999
26447053,275605,Lidl,TAR,2021-12-21 19:22:00,4.73
26447872,275605,Lidl,EFE,2021-12-21 18:55:00,0.79
26447827,275605,Lidl,TAR,2021-12-21 18:50:00,6.7700000000000005
26435431,318159,Lidl,TAR,2021-12-21 18:48:00,16.63
26429566,1028980,Lidl,EFE,2021-12-21 17:36:42,15.96
26447758,275605,Lidl,EFE,2021-12-21 17:20:00,6.0
26424970,1776886,Lidl,TAR,2021-12-21 15:53:42,13.57
26448046,275605,Lidl,EFE,2021-12-21 15:20:00,21.66
26422939,848610,Lidl,EFE,2021-12-21 15:10:51,0.89
26422918,848610,Lidl,TAR,2021-12-21 14:35:00,16.06
26422057,848610,Lidl,EFE,2021-12-21 14:15:00,4.680000000000001
26418604,460641,Lidl,EFE,2021-12-21 13:29:00,25.41
26422042,848610,Lidl,EFE,2021-12-21 13:17:00,6.6
26429455,643727,Lidl,EFE,2021-12-21 13:10:00,1.05
26429572,643727,Lidl,TAR,2021-12-21 13:07:00,25.25
26419753,314185,Lidl,TAR,2021-12-21 11:45:00,16.82
26429473,643727,Lidl,EFE,2021-12-21 11:22:00,12.01
26447854,275605,Lidl,EFE,2021-12-21 11:17:00,1.96
26413147,952830,Lidl,TAR,2021-12-20 21:24:00,6.55
26257789,1769301,Lidl,DES,2021-12-20 13:30:00,36.4
26218330,768819,Lidl,TAR,2021-12-20 12:10:09,2.08
26216434,172689,Lidl,EFE,2021-12-20 11:00:30,5.88
26216413,172689,Lidl,EFE,2021-12-20 10:59:56,7.98
26219533,115683,Lidl,EFE,2021-12-20 10:19:00,2.01
26220052,357291,Lidl,EFE,2021-12-20 10:18:00,30.97
26423863,3769471,Lidl,EFE,2021-12-20 09:00:00,3.31
26209708,319418,Lidl,EFE,2021-12-19 21:16:32,1.05
26206897,115683,Lidl,TAR,2021-12-19 19:43:12,0.59
26206861,115683,Lidl,TAR,2021-12-19 19:41:39,0.89
26206699,115683,Lidl,TAR,2021-12-19 19:35:15,0.61
26206624,115683,Lidl,EFE,2021-12-19 19:33:21,0.29
26207161,314185,Lidl,TAR,2021-12-19 19:21:00,15.18
26204269,1584331,Lidl,EFE,2021-12-19 18:12:59,0.54
26203567,115683,Lidl,EFE,2021-12-19 17:45:36,6.47
26196475,165614,Lidl,TAR,2021-12-19 13:40:00,10.62
26201260,768819,Lidl,TAR,2021-12-19 13:29:00,19.72
26196220,1584331,Lidl,EFE,2021-12-19 13:06:00,4.88
26200090,643727,Lidl,TAR,2021-12-19 12:38:00,5.88
26200219,282005,Lidl,EFE,2021-12-19 12:14:00,0.69
26194498,115683,Lidl,TAR,2021-12-19 11:30:00,25.81
26082928,115683,Lidl,EFE,2021-12-19 11:24:00,8.35
26200729,115683,Lidl,EFE,2021-12-19 10:17:00,7.93
26203651,115683,Lidl,EFE,2021-12-19 10:11:00,1.3399999999999999
26194525,115683,Lidl,TAR,2021-12-19 10:08:00,2.7800000000000002
26178109,357291,Lidl,EFE,2021-12-18 20:42:00,6.51
26167165,2625495,Lidl,TAR,2021-12-18 17:28:00,23.54
26145742,115683,Lidl,EFE,2021-12-18 12:43:29,1.68
26145433,115683,Lidl,EFE,2021-12-18 12:40:10,3.45
26169031,115683,Lidl,EFE,2021-12-18 11:25:00,1.05
26146519,115683,Lidl,TAR,2021-12-18 11:17:00,15.879999999999999
26130187,275605,Lidl,EFE,2021-12-17 23:20:35,2.75
26130160,282005,Lidl,TAR,2021-12-17 23:20:08,2.62
26117260,417965,Lidl,TAR,2021-12-17 20:18:54,16.31
26105659,275605,Lidl,TAR,2021-12-17 18:04:14,16.99
26105497,275605,Lidl,EFE,2021-12-17 18:01:29,2.41
26108923,973096,Lidl,TAR,2021-12-17 18:01:00,27.92
26105404,275605,Lidl,TAR,2021-12-17 17:59:41,8.010000000000002
26103826,1018538,Lidl,TAR,2021-12-17 17:36:55,4.32
26103676,1025030,Lidl,EFE,2021-12-17 17:34:58,1.08
26103067,1018538,Lidl,EFE,2021-12-17 16:32:00,0.79
26103238,1018538,Lidl,EFE,2021-12-17 16:25:00,1.49
26104219,1018538,Lidl,TAR,2021-12-17 16:02:00,4.64
26104108,1025030,Lidl,TAR,2021-12-17 15:58:00,3.81
26097325,3285947,Lidl,TAR,2021-12-17 14:40:00,9.95
26136634,282005,Lidl,TAR,2021-12-17 14:08:00,2.62
26103502,1025030,Lidl,TAR,2021-12-17 12:17:00,9.43
26083141,115683,Lidl,EFE,2021-12-17 12:04:00,9.74
26105653,115683,Lidl,TAR,2021-12-17 11:19:00,1.92
26091814,1584331,Lidl,EFE,2021-12-17 10:43:00,14.209999999999999
26104879,1776886,Lidl,TAR,2021-12-17 09:30:00,35.56
26126872,864344,Lidl,TAR,2021-12-16 21:16:00,4.55
26040820,357291,Lidl,TAR,2021-12-16 20:20:00,33.41
26037421,282005,Lidl,EFE,2021-12-16 20:12:30,39.52
26037172,282005,Lidl,TAR,2021-12-16 20:10:55,7.4
26036407,115683,Lidl,TAR,2021-12-16 20:07:04,0.6499999999999999
26032672,115683,Lidl,EFE,2021-12-16 19:46:37,0.35
26030344,1776886,Lidl,EFE,2021-12-16 19:34:12,2.3
26011603,115683,Lidl,TAR,2021-12-16 17:58:46,2.08
26011216,115683,Lidl,TAR,2021-12-16 17:55:51,2.21
25983010,848610,Lidl,EFE,2021-12-16 15:08:52,0.7
25982161,848610,Lidl,TAR,2021-12-16 13:59:00,0.91
25982065,848610,Lidl,TAR,2021-12-16 13:40:00,7.35
26039041,643727,Lidl,EFE,2021-12-16 13:14:00,15.030000000000001
25983139,848610,Lidl,EFE,2021-12-16 13:13:00,2.1799999999999997
25958035,115683,Lidl,TAR,2021-12-16 09:26:00,32.2
25958341,115683,Lidl,TAR,2021-12-16 09:15:00,1.98
26014543,115683,Lidl,TAR,2021-12-16 09:12:00,1.51
25843243,323239,Lidl,EFE,2021-12-15 22:13:00,9.780000000000001
25838596,314185,Lidl,TAR,2021-12-15 20:29:00,15.48
25836562,643727,Lidl,TAR,2021-12-15 19:24:00,5.49
25836610,643727,Lidl,EFE,2021-12-15 19:16:00,5.81
25830607,1776886,Lidl,EFE,2021-12-15 18:27:09,11.35
25835782,392150,Lidl,TAR,2021-12-15 18:15:00,35.51
25825453,115683,Lidl,EFE,2021-12-15 15:39:44,1.15
25823500,1073230,Lidl,TAR,2021-12-15 14:48:39,3.34
25823539,1073230,Lidl,TAR,2021-12-15 13:39:00,7.79
25823404,923947,Lidl,EFE,2021-12-15 13:16:00,5.539999999999999
25819912,115683,Lidl,EFE,2021-12-15 13:10:22,0.63
25819771,115683,Lidl,TAR,2021-12-15 13:07:13,1.95
25819669,115683,Lidl,TAR,2021-12-15 13:04:41,1.12
25819300,1018538,Lidl,EFE,2021-12-15 12:53:59,2.05
25827661,1584331,Lidl,EFE,2021-12-15 11:58:00,13.96
25819852,115683,Lidl,EFE,2021-12-15 11:17:00,11.0
25819798,115683,Lidl,EFE,2021-12-15 10:43:00,5.99
25819708,115683,Lidl,TAR,2021-12-15 10:07:00,6.39
25825393,115683,Lidl,TAR,2021-12-15 09:18:00,1.64
25825432,115683,Lidl,EFE,2021-12-15 09:03:00,2.87
25807234,188590,Lidl,EFE,2021-12-14 21:45:35,16.05
25807984,286777,Lidl,TAR,2021-12-14 21:34:00,4.92
25810078,3154232,Lidl,TAR,2021-12-14 21:18:00,60.839999999999996
25804009,3746563,Lidl,EFE,2021-12-14 20:41:00,0.42
25807285,188590,Lidl,TAR,2021-12-14 18:21:00,4.57
25794217,1028980,Lidl,EFE,2021-12-14 17:38:36,5.15
25788139,1584331,Lidl,EFE,2021-12-14 14:51:09,0.99
25788007,1584331,Lidl,EFE,2021-12-14 14:45:00,7.42
25794142,1028980,Lidl,EFE,2021-12-14 14:27:00,1.38
25806706,1776886,Lidl,EFE,2021-12-14 09:45:00,8.3
25761922,323239,Lidl,TAR,2021-12-13 22:24:00,16.21
25743037,768819,Lidl,TAR,2021-12-13 21:20:51,3.4899999999999998
25774147,893061,Lidl,EFE,2021-12-13 18:43:00,2.49
25706107,923947,Lidl,TAR,2021-12-13 18:25:00,18.81
25599217,1018538,Lidl,EFE,2021-12-13 14:22:24,1.18
25603897,318159,Lidl,TAR,2021-12-13 14:11:00,9.92
25564831,115683,Lidl,EFE,2021-12-13 13:36:22,1.29
25714192,3733012,Lidl,TAR,2021-12-13 13:35:00,53.6
25687588,969490,Lidl,TAR,2021-12-13 13:29:00,12.48
25658281,115683,Lidl,EFE,2021-12-13 11:45:00,1.9
25657564,115683,Lidl,EFE,2021-12-13 11:40:00,0.87
25565167,115683,Lidl,EFE,2021-12-13 11:29:00,0.85
25658878,115683,Lidl,EFE,2021-12-13 11:25:00,0.69
25564321,115683,Lidl,EFE,2021-12-13 11:18:00,0.38
25658590,115683,Lidl,TAR,2021-12-13 11:00:00,0.49
25564663,115683,Lidl,EFE,2021-12-13 10:54:00,0.49
25564513,115683,Lidl,EFE,2021-12-13 10:47:00,1.0
25657873,115683,Lidl,EFE,2021-12-13 10:33:00,5.7299999999999995
25756756,1776886,Lidl,TAR,2021-12-13 10:32:00,20.16
25501354,3734326,Lidl,EFE,2021-12-12 20:05:00,1.15
25505347,516713,Lidl,EFE,2021-12-12 19:45:00,11.85
25500001,1089052,Lidl,TAR,2021-12-12 19:10:00,20.02
25495480,3711829,Lidl,TAR,2021-12-12 16:21:00,3.58
25488394,115683,Lidl,TAR,2021-12-12 13:00:39,1.98
25488493,684825,Lidl,EFE,2021-12-12 12:49:00,17.56
25488496,848610,Lidl,TAR,2021-12-12 12:45:00,0.52
25488484,848610,Lidl,TAR,2021-12-12 12:31:00,9.9
25488517,848610,Lidl,TAR,2021-12-12 12:18:00,5.39
25488349,115683,Lidl,EFE,2021-12-12 12:10:00,2.49
25488403,848610,Lidl,TAR,2021-12-12 12:06:00,11.290000000000001
25488328,115683,Lidl,TAR,2021-12-12 11:55:00,2.85
25488364,115683,Lidl,EFE,2021-12-12 10:45:00,0.78
25484347,1025030,Lidl,EFE,2021-12-12 10:29:00,3.1799999999999997
25484305,1018538,Lidl,EFE,2021-12-12 10:07:00,1.99
25484359,1018538,Lidl,EFE,2021-12-12 10:03:00,1.69
25475146,1869901,Lidl,TAR,2021-12-11 21:44:00,5.15
25470799,923947,Lidl,TAR,2021-12-11 18:53:00,30.75
25471135,318159,Lidl,TAR,2021-12-11 16:08:00,1.77
25458244,172689,Lidl,EFE,2021-12-11 14:52:00,67.5
25448134,1018538,Lidl,EFE,2021-12-11 14:28:00,5.66
25449673,1073230,Lidl,TAR,2021-12-11 13:25:00,5.21
25438351,319418,Lidl,TAR,2021-12-11 12:39:00,6.6899999999999995
25431280,162849,Lidl,TAR,2021-12-11 11:16:00,41.4
25525366,3740296,Lidl,EFE,2021-12-11 11:08:00,8.0
25434946,1584331,Lidl,EFE,2021-12-11 11:03:00,7.38
25456036,1776886,Lidl,TAR,2021-12-11 10:29:00,14.95
25414747,952830,Lidl,DES,2021-12-10 21:31:00,20.75
25409110,268272,Lidl,TAR,2021-12-10 21:04:00,5.0
25407748,268272,Lidl,TAR,2021-12-10 21:04:00,5.0
25414612,166498,Lidl,TAR,2021-12-10 21:04:00,5.0
25407637,166498,Lidl,TAR,2021-12-10 21:03:00,5.0
25419634,1456451,Lidl,EFE,2021-12-10 19:29:00,3.8000000000000003
25353106,3632765,Lidl,TAR,2021-12-10 19:14:00,8.88
25393960,115683,Lidl,TAR,2021-12-10 19:06:34,1.19
25414564,166498,Lidl,EFE,2021-12-10 18:54:00,7.38
25382812,1018538,Lidl,TAR,2021-12-10 16:42:00,32.18
25376239,192164,Lidl,EFE,2021-12-10 15:45:00,5.0
25374013,2669720,Lidl,TAR,2021-12-10 15:20:00,4.48
25373929,2669720,Lidl,TAR,2021-12-10 15:20:00,4.48
25373659,687352,Lidl,TAR,2021-12-10 15:05:00,8.41
25369522,2669720,Lidl,TAR,2021-12-10 14:38:00,10.9
25365682,1175048,Lidl,EFE,2021-12-10 13:56:00,7.25
25362013,115683,Lidl,EFE,2021-12-10 13:37:04,0.38
25351756,3632765,Lidl,TAR,2021-12-10 13:26:00,2.11
25419661,154778,Lidl,EFE,2021-12-10 13:08:00,12.22
25358539,3726979,Lidl,TAR,2021-12-10 11:56:00,21.87
25394044,115683,Lidl,TAR,2021-12-10 11:56:00,0.98
25394158,115683,Lidl,TAR,2021-12-10 11:55:00,1.38
25367146,3632765,Lidl,TAR,2021-12-10 11:47:00,3.91
25359412,3213772,Lidl,TAR,2021-12-10 11:47:00,2.83
25427731,298915,Lidl,EFE,2021-12-10 11:44:00,0.7
25394083,115683,Lidl,TAR,2021-12-10 11:41:00,1.38
25394215,115683,Lidl,TAR,2021-12-10 11:23:00,1.5699999999999998
25345057,172689,Lidl,TAR,2021-12-10 10:36:00,26.18
25346029,950512,Lidl,TAR,2021-12-10 10:33:00,23.080000000000002
25346146,950512,Lidl,EFE,2021-12-10 10:33:00,5.55
25361896,115683,Lidl,TAR,2021-12-10 10:01:00,1.1400000000000001
25361821,115683,Lidl,EFE,2021-12-10 09:24:00,2.52
25362088,115683,Lidl,EFE,2021-12-10 09:21:00,0.76
25414645,952830,Lidl,DES,2021-12-10 00:00:00,19.42
25308835,151638,Lidl,TAR,2021-12-09 21:05:00,34.4
25309348,151638,Lidl,TAR,2021-12-09 21:04:00,3.63
25293688,165614,Lidl,TAR,2021-12-09 20:52:00,40.050000000000004
25289302,915395,Lidl,TAR,2021-12-09 20:51:00,13.78
25280428,2813775,Lidl,TAR,2021-12-09 20:28:00,8.16
25234111,947334,Lidl,EFE,2021-12-09 18:55:00,5.75
25238014,460641,Lidl,EFE,2021-12-09 18:54:00,19.16
25215718,3570287,Lidl,EFE,2021-12-09 18:34:00,5.0
25208758,115683,Lidl,TAR,2021-12-09 18:23:45,3.1900000000000004
25153828,357291,Lidl,EFE,2021-12-09 14:52:00,38.53
25173319,1028980,Lidl,EFE,2021-12-09 14:48:00,4.64
25157950,893061,Lidl,EFE,2021-12-09 13:37:00,35.03
25128958,1025030,Lidl,TAR,2021-12-09 13:17:00,3.3600000000000003
25210153,115683,Lidl,EFE,2021-12-09 12:06:00,4.37
25039969,1018538,Lidl,TAR,2021-12-09 11:58:00,2.38
25209886,115683,Lidl,EFE,2021-12-09 11:18:00,4.99
25040053,1025030,Lidl,TAR,2021-12-09 11:08:00,9.33
25041904,115683,Lidl,TAR,2021-12-09 11:01:00,5.57
25041883,115683,Lidl,TAR,2021-12-09 10:57:00,1.76
25209574,115683,Lidl,EFE,2021-12-09 10:42:00,6.99
25248202,1776886,Lidl,EFE,2021-12-09 10:12:00,8.71
25041982,115683,Lidl,EFE,2021-12-09 09:50:00,1.98
25208446,115683,Lidl,TAR,2021-12-09 09:45:00,0.52
25041943,115683,Lidl,EFE,2021-12-09 09:07:00,0.19
25032094,1005751,Lidl,TAR,2021-12-08 21:15:00,8.6
25026823,314185,Lidl,EFE,2021-12-08 16:11:00,6.88
25022677,115683,Lidl,EFE,2021-12-08 15:24:53,0.42
25020058,357291,Lidl,TAR,2021-12-08 14:02:04,7.800000000000001
25018129,1073230,Lidl,EFE,2021-12-08 13:06:00,15.42
25019278,357291,Lidl,EFE,2021-12-08 12:55:00,39.3
25017061,848610,Lidl,TAR,2021-12-08 12:24:00,4.05
25017376,115683,Lidl,TAR,2021-12-08 12:10:00,12.61
25022590,115683,Lidl,TAR,2021-12-08 11:47:00,6.99
25017106,848610,Lidl,TAR,2021-12-08 11:35:00,14.81
25022620,115683,Lidl,EFE,2021-12-08 11:26:00,13.8
25022647,115683,Lidl,TAR,2021-12-08 11:21:00,2.91
25022608,115683,Lidl,EFE,2021-12-08 11:11:00,7.35
25017502,115683,Lidl,TAR,2021-12-08 11:05:00,4.48
25017460,115683,Lidl,TAR,2021-12-08 10:10:00,9.26
25033774,893061,Lidl,EFE,2021-12-08 09:26:00,3.0
24981838,893061,Lidl,EFE,2021-12-07 22:34:57,1.29
24957919,973096,Lidl,TAR,2021-12-07 20:37:00,24.71
24800935,282005,Lidl,TAR,2021-12-07 16:51:07,1.35
24888055,460641,Lidl,EFE,2021-12-07 15:05:00,4.79
24775801,357291,Lidl,TAR,2021-12-07 14:57:00,14.81
24884128,1929501,Lidl,TAR,2021-12-07 14:15:00,9.43
24799975,282005,Lidl,TAR,2021-12-07 13:42:00,78.65
24749167,115683,Lidl,EFE,2021-12-07 13:03:15,0.79
24749125,115683,Lidl,EFE,2021-12-07 13:02:35,1.99
24750880,1028980,Lidl,TAR,2021-12-07 13:02:00,10.26
24750841,1028980,Lidl,TAR,2021-12-07 12:08:00,12.99
24746938,3713656,Lidl,TAR,2021-12-07 12:03:00,6.619999999999999
24749233,115683,Lidl,EFE,2021-12-07 12:00:00,1.49
24747652,115683,Lidl,EFE,2021-12-07 11:40:00,0.75
24749197,115683,Lidl,EFE,2021-12-07 11:02:00,6.44
24739189,3714721,Lidl,EFE,2021-12-06 21:58:00,9.08
24732757,314185,Lidl,EFE,2021-12-06 16:16:00,6.81
24728644,115683,Lidl,TAR,2021-12-06 15:27:02,0.35
25490125,3737248,Lidl,TAR,2021-12-06 15:15:00,3.11
25489801,3737215,Lidl,TAR,2021-12-06 15:15:00,0.57
25018126,3721138,Lidl,TAR,2021-12-06 15:15:00,3.11
24728905,186648,Lidl,TAR,2021-12-06 14:59:00,15.29
24727525,142300,Lidl,TAR,2021-12-06 14:20:00,7.199999999999999
24728659,115683,Lidl,EFE,2021-12-06 11:29:00,0.23
24728695,115683,Lidl,TAR,2021-12-06 11:04:00,5.77
24728632,115683,Lidl,TAR,2021-12-06 10:33:00,3.92
24720211,1584331,Lidl,EFE,2021-12-06 09:15:00,8.78
24716290,151638,Lidl,TAR,2021-12-05 21:05:00,3.46
24735532,3714226,Lidl,TAR,2021-12-05 20:43:00,9.37
24715402,643727,Lidl,TAR,2021-12-05 12:51:00,1.9500000000000002
24715342,643727,Lidl,TAR,2021-12-05 12:24:00,48.58
24706288,115683,Lidl,TAR,2021-12-05 12:06:00,1.89
24706258,115683,Lidl,EFE,2021-12-05 11:07:00,4.08
24706318,115683,Lidl,EFE,2021-12-05 11:04:00,1.24
24706231,115683,Lidl,EFE,2021-12-05 11:02:00,3.39
24694414,1025030,Lidl,TAR,2021-12-04 19:55:00,2.91
24693832,1018538,Lidl,EFE,2021-12-04 19:55:00,1.53
24689434,357291,Lidl,EFE,2021-12-04 18:57:00,3.57
24694198,1018538,Lidl,TAR,2021-12-04 18:18:00,93.97
24687679,162849,Lidl,TAR,2021-12-04 18:08:00,31.57
25034470,3632765,Lidl,EFE,2021-12-04 18:08:00,7.42
25490440,3737278,Lidl,TAR,2021-12-04 18:07:00,2.64
24684766,2211439,Lidl,EFE,2021-12-04 16:27:00,9.03
24682021,460641,Lidl,EFE,2021-12-04 15:45:00,26.31
24689401,357291,Lidl,TAR,2021-12-04 15:30:00,20.330000000000002
24698587,893061,Lidl,EFE,2021-12-04 14:05:00,17.63
24693598,3707905,Lidl,EFE,2021-12-04 12:19:00,3.75
24651856,973096,Lidl,TAR,2021-12-03 21:12:50,0.95
24651802,973096,Lidl,TAR,2021-12-03 20:29:00,32.38
24656992,643727,Lidl,TAR,2021-12-03 20:23:00,2.63
24661312,3685046,Lidl,EFE,2021-12-03 19:32:00,0.89
24637777,1159242,Lidl,TAR,2021-12-03 17:52:00,16.17
24638452,381929,Lidl,TAR,2021-12-03 15:57:00,49.07
24638527,381929,Lidl,TAR,2021-12-03 15:55:00,57.31
24629362,115683,Lidl,EFE,2021-12-03 15:47:52,2.28
24629407,115683,Lidl,EFE,2021-12-03 11:49:00,2.67
24629326,115683,Lidl,TAR,2021-12-03 11:48:00,0.49
24654466,275605,Lidl,TAR,2021-12-03 11:34:00,49.94
24629455,115683,Lidl,TAR,2021-12-03 11:33:00,1.98
24613996,909345,Lidl,TAR,2021-12-03 11:25:00,2.39
24600673,275605,Lidl,TAR,2021-12-02 21:26:38,6.96
24603157,544744,Lidl,TAR,2021-12-02 21:21:00,2.9
24600802,275605,Lidl,TAR,2021-12-02 20:42:00,1.99
24593269,1769301,Lidl,TAR,2021-12-02 19:42:00,13.58
24592606,848610,Lidl,TAR,2021-12-02 19:14:00,20.94
24600613,275605,Lidl,TAR,2021-12-02 19:09:00,12.99
24592252,848610,Lidl,EFE,2021-12-02 18:38:00,0.43
24600235,275605,Lidl,TAR,2021-12-02 18:16:00,2.4699999999999998
24588061,314185,Lidl,EFE,2021-12-02 18:13:00,16.19
24588178,314185,Lidl,TAR,2021-12-02 18:06:00,3.96
24600124,275605,Lidl,EFE,2021-12-02 17:58:00,4.85
24585325,275605,Lidl,TAR,2021-12-02 17:56:07,4.72
24600394,275605,Lidl,TAR,2021-12-02 17:31:00,1.99
24583387,275605,Lidl,TAR,2021-12-02 17:19:45,0.19
24600298,275605,Lidl,EFE,2021-12-02 16:54:00,0.98
24583942,1025030,Lidl,TAR,2021-12-02 16:15:00,0.95
24600511,275605,Lidl,EFE,2021-12-02 15:46:00,0.19
24583909,1025030,Lidl,EFE,2021-12-02 15:02:00,0.6900000000000001
24583714,1018538,Lidl,EFE,2021-12-02 14:42:00,5.2
24581317,915395,Lidl,TAR,2021-12-02 14:26:00,8.73
24592375,848610,Lidl,EFE,2021-12-02 14:26:00,3.9800000000000004
24583849,1018538,Lidl,TAR,2021-12-02 14:17:00,39.510000000000005
24600469,275605,Lidl,EFE,2021-12-02 14:04:00,3.32
24575467,952830,Lidl,TAR,2021-12-02 13:32:00,3.54
24583783,1018538,Lidl,TAR,2021-12-02 13:23:00,2.2199999999999998
24585307,275605,Lidl,TAR,2021-12-02 13:17:00,2.76
24568660,115683,Lidl,EFE,2021-12-02 13:12:11,1.88
24583432,275605,Lidl,TAR,2021-12-02 12:12:00,3.83
24583501,275605,Lidl,TAR,2021-12-02 12:12:00,3.39
24568717,115683,Lidl,EFE,2021-12-02 12:08:00,1.5
24583213,275605,Lidl,EFE,2021-12-02 12:07:00,30.51
24576526,754595,Lidl,TAR,2021-12-02 12:07:00,14.030000000000001
24583147,275605,Lidl,TAR,2021-12-02 12:07:00,0.69
24583306,275605,Lidl,EFE,2021-12-02 12:04:00,7.25
24583249,275605,Lidl,TAR,2021-12-02 11:56:00,10.33
24568615,115683,Lidl,EFE,2021-12-02 11:48:00,2.98
24580870,115683,Lidl,DES,2021-12-02 11:39:00,0.59
24568570,115683,Lidl,TAR,2021-12-02 11:37:00,2.39
24580816,115683,Lidl,TAR,2021-12-02 11:36:00,0.79
24600742,275605,Lidl,EFE,2021-12-02 11:28:00,13.98
24562039,172689,Lidl,EFE,2021-12-02 10:27:00,43.63
24581914,275605,Lidl,EFE,2021-12-02 10:19:00,6.69
24600061,275605,Lidl,EFE,2021-12-02 10:08:00,4.85
24594616,893061,Lidl,EFE,2021-12-02 09:52:00,1.89
24556336,323239,Lidl,TAR,2021-12-01 21:50:00,10.23
24555523,2726110,Lidl,TAR,2021-12-01 21:25:00,53.61
24545899,275605,Lidl,TAR,2021-12-01 20:16:00,4.48
24582712,275605,Lidl,EFE,2021-12-01 19:50:00,59.31
24548029,2813775,Lidl,TAR,2021-12-01 19:47:00,21.85
24549142,252436,Lidl,TAR,2021-12-01 18:38:00,27.06
24545818,275605,Lidl,EFE,2021-12-01 17:51:00,5.27
24545752,275605,Lidl,TAR,2021-12-01 16:59:00,15.02
24529234,275605,Lidl,EFE,2021-12-01 16:51:21,0.35
24529159,275605,Lidl,TAR,2021-12-01 16:49:09,4.7299999999999995
24529111,275605,Lidl,TAR,2021-12-01 16:47:02,1.47
24529117,275605,Lidl,TAR,2021-12-01 15:29:00,2.02
24529417,275605,Lidl,EFE,2021-12-01 15:24:00,2.98
24529510,275605,Lidl,EFE,2021-12-01 14:36:00,12.32
24529555,275605,Lidl,EFE,2021-12-01 14:28:00,41.41
24529270,275605,Lidl,TAR,2021-12-01 14:21:00,1.13
24583897,275605,Lidl,TAR,2021-12-01 14:18:00,2.9699999999999998
24529312,275605,Lidl,TAR,2021-12-01 14:17:00,2.9699999999999998
24529297,275605,Lidl,TAR,2021-12-01 14:17:00,1.8399999999999999
24529342,275605,Lidl,TAR,2021-12-01 13:59:00,2.08
24529255,275605,Lidl,TAR,2021-12-01 13:26:00,5.19
24529618,275605,Lidl,EFE,2021-12-01 13:02:00,16.02
24518860,115683,Lidl,EFE,2021-12-01 12:53:54,0.65
24546430,275605,Lidl,TAR,2021-12-01 12:43:00,9.99
24529138,275605,Lidl,TAR,2021-12-01 12:32:00,1.29
24518845,115683,Lidl,TAR,2021-12-01 12:11:00,1.38
24518746,115683,Lidl,TAR,2021-12-01 12:03:00,3.35
24518806,115683,Lidl,EFE,2021-12-01 11:38:00,3.05
24518788,115683,Lidl,TAR,2021-12-01 11:25:00,3.27
24529375,275605,Lidl,TAR,2021-12-01 11:16:00,5.6
24529177,275605,Lidl,EFE,2021-12-01 10:37:00,1.29
24529198,275605,Lidl,TAR,2021-12-01 10:21:00,6.029999999999999
24539761,1776886,Lidl,TAR,2021-12-01 10:08:00,18.64
24704242,3708844,Lidl,EFE,2021-12-01 09:57:00,1.4
24529075,156098,Lidl,EFE,2021-12-01 09:38:00,9.59
27019242,1056177,Eroski,EFE,2021-12-29 11:24:00,19.16
26987799,1056177,Eroski,DES,2021-12-28 15:56:00,6.46
26974137,363694,Eroski,TAR,2021-12-27 16:33:00,25.81
26663155,1056177,Eroski,EFE,2021-12-24 12:56:00,44.19
26662702,1056177,Eroski,EFE,2021-12-24 12:56:00,44.19
26662543,1056177,Eroski,EFE,2021-12-24 12:56:00,44.19
26662441,1056177,Eroski,EFE,2021-12-24 12:56:00,44.19
26630548,2726110,Eroski,TAR,2021-12-23 11:40:00,33.22
25399312,286036,Eroski,TAR,2021-12-10 19:53:00,4.95
27255685,2481752,Supercor,EFE,2021-12-30 21:04:00,2.27
27159742,2535474,Supercor,TAR,2021-12-30 18:41:00,46.55
27205831,283848,Supercor,TAR,2021-12-29 14:12:00,220.69
27005574,190823,Supercor,TAR,2021-12-28 21:39:00,9.84
26998152,1221785,Supercor,TAR,2021-12-28 20:20:00,2.76
26994756,1251566,Supercor,TAR,2021-12-28 19:09:00,81.08
26978721,1284506,Supercor,TAR,2021-12-28 15:12:00,4.16
27066634,200173,Supercor,EFE,2021-12-28 12:20:00,3.33
26966517,200173,Supercor,EFE,2021-12-28 12:20:00,3.33
26905542,947334,Supercor,TAR,2021-12-27 19:36:00,1.2
26894347,951894,Supercor,EFE,2021-12-27 18:30:00,1.2
26890936,969490,Supercor,TAR,2021-12-27 18:29:00,1.2
26760550,200173,Supercor,EFE,2021-12-27 12:37:00,4.09
26719111,1303091,Supercor,TAR,2021-12-26 13:09:00,2.62
26680036,201695,Supercor,TAR,2021-12-24 19:42:00,6.18
26642281,200173,Supercor,EFE,2021-12-24 11:27:00,3.5999999999999996
26664643,3699748,Supercor,TAR,2021-12-24 11:17:00,15.74
26486257,1035174,Supercor,EFE,2021-12-22 18:13:00,2.07
26460298,200173,Supercor,TAR,2021-12-22 12:03:00,9.74
26449336,873117,Supercor,TAR,2021-12-21 20:28:00,13.879999999999999
26412754,200173,Supercor,EFE,2021-12-21 11:14:00,3.7199999999999998
26219434,2265171,Supercor,TAR,2021-12-20 12:22:00,4.41
26218024,2582330,Supercor,EFE,2021-12-20 11:40:00,24.72
26194642,200173,Supercor,EFE,2021-12-19 12:34:00,0.63
26150344,188590,Supercor,EFE,2021-12-18 13:20:00,32.54
26150263,188590,Supercor,EFE,2021-12-18 13:20:00,16.02
